lecture_id,classroom_id,day,starttime,endtime
10631,1015001,1,1330,1500
10631,1015001,3,1330,1500
10632,1015001,1,1500,1630
10632,1015001,3,1030,1200
10634,1015022,2,1200,1330
10634,1015022,4,1200,1330
10635,1015004,1,1200,1330
10635,1015004,3,1200,1330
10636,1015022,1,1030,1200
10636,1015022,3,1030,1200
10637,1015022,1,1200,1330
10637,1015022,3,1200,1330
10638,1015001,2,1030,1200
10638,1015001,4,1030,1200
10639,1015001,1,1200,1330
10639,1015001,3,1200,1330
10640,1015005,3,1330,1500
10640,1015005,4,1500,1630
10641,1015004,1,1030,1200
10641,1015001,3,1030,1200
10643,1015001,1,1200,1330
10643,1015004,3,1200,1330
10645,1015004,5,1000,1200
10646,1015004,1,1630,1800
10646,1015004,2,1630,1800
10647,1015004,3,1500,1800
10648,1015018,1,1330,1500
10648,1015018,2,1330,1500
10649,1015004,3,1330,1500
10649,1015004,4,1330,1500
10650,1015001,1,1500,1630
10650,1015001,2,1500,1630
10651,1015001,3,1030,1200
10651,1015001,4,1030,1200
10653,1015001,1,1330,1500
10653,1015001,3,1630,1800
10654,1015004,3,1500,1630
10654,1015004,4,1630,1800
10655,1015001,2,1330,1500
10655,1015001,4,1330,1500
10656,1015004,2,1200,1330
10656,1015004,4,1200,1330
10657,1015003,2,1000,1200
10657,1015003,4,1000,1200
10658,1015004,2,1500,1630
10658,1015004,4,1500,1630
10659,1015018,1,1200,1330
10659,1015012,3,1200,1330
10660,1015021,1,1500,1800
10662,1015021,5,1300,1500
10663,1015015,4,1500,1800
10664,1015015,1,1200,1500
10665,1015022,2,1630,1800
10665,1015022,4,1500,1630
10666,1015021,1,1500,1630
10666,1015021,3,1500,1630
10667,1015021,2,1330,1500
10667,1015021,4,900,1030
10669,1015015,1,1030,1200
10669,1015015,3,1030,1200
10671,1015021,2,1030,1200
10671,1015021,4,1030,1200
10672,1015015,1,1030,1200
10672,1015015,3,1030,1200
10673,1015021,1,1500,1630
10673,1015021,2,900,1030
10674,1015015,1,1330,1500
10674,1015015,3,1330,1500
10675,1015015,3,1500,1630
10675,1015015,4,900,1030
10676,1015021,2,1330,1500
10676,1015021,3,900,1030
10678,1015015,1,1630,1800
10678,1015015,5,1200,1330
10679,1015021,2,1200,1330
10679,1015021,5,1030,1200
10680,1015021,2,1030,1200
10680,1015021,4,1030,1200
10681,1015021,1,900,1030
10681,1015021,3,1200,1330
10683,1012006,1,1200,1330
10683,1012006,5,900,1030
10686,1012006,2,1500,1630
10686,1012006,4,1630,1800
10687,1012006,1,1330,1500
10687,1012006,3,900,1030
10688,1012006,2,1630,1800
10688,1012006,4,1200,1330
10689,1012023,1,1200,1330
10689,1012006,3,1030,1200
10690,1012006,1,1500,1630
10690,1012006,4,1630,1800
10691,1012006,5,1000,1300
10692,1012006,2,1500,1630
10692,1012006,4,900,1030
10693,1012014,2,1030,1200
10693,1015005,5,1330,1500
10694,1015019,2,1330,1500
10694,1015019,4,1030,1200
10695,1015019,2,1500,1800
10696,1012021,3,1400,1700
10697,1012021,1,1000,1200
10697,1015009,4,1000,1200
10698,1015022,3,900,1200
10699,1015022,3,1000,1130
10699,1015020,4,1000,1130
10701,1015020,5,900,1200
10702,1015020,2,1500,1630
10702,1015020,4,1500,1630
10703,1015001,1,1500,1630
10703,1015001,4,1500,1630
10704,1015019,2,1330,1500
10704,1015019,4,1330,1500
10705,1015010,5,1000,1300
10707,1015010,5,1400,1700
10708,1015019,1,1330,1500
10708,1015020,3,1330,1500
10709,1015020,1,1500,1630
10709,1015020,2,1330,1500
10710,1015020,2,900,1200
10711,1015019,4,900,1200
10712,1015019,2,1630,1800
10712,1015020,4,1630,1800
10713,1015020,5,1400,1700
10715,1015019,1,1500,1630
10715,1015019,3,1500,1630
10716,1015002,1,1030,1200
10716,1015002,2,1030,1200
10717,1015002,2,1330,1630
10718,1015002,4,1300,1600
10719,1015010,2,1030,1200
10719,1015010,4,1030,1200
10720,1015010,2,1500,1630
10720,1015010,4,1500,1630
10721,1015022,2,1030,1200
10721,1015003,3,1030,1200
10722,1015003,2,1500,1630
10722,1015003,3,1500,1630
10724,1015003,1,1600,1700
10725,1015003,5,900,1100
10725,1015003,5,1100,1300
10726,1015003,2,1030,1200
10726,1015003,4,1030,1200
10727,1015003,2,900,1030
10727,1015003,4,900,1030
10728,1015003,5,1400,1600
10728,1015003,5,1600,1800
10729,1015002,1,1400,1600
10729,1015002,1,1600,1800
10730,1015003,2,1400,1500
10730,1015003,3,1600,1800
10732,1015002,1,1700,1800
10732,1015002,3,1500,1700
10733,1015002,4,1500,1700
10733,1015003,4,1800,1900
10734,1015003,3,1330,1500
10734,1015002,5,1330,1500
10735,1015003,1,1300,1600
10736,1015002,4,800,900
10736,1015002,4,1300,1500
10737,1015002,1,1600,1700
10737,1015002,2,1600,1800
10739,1015002,2,1330,1500
10739,1015002,4,1330,1500
10740,1015005,1,1000,1200
10740,1015005,2,1200,1300
10741,1015007,5,800,900
10741,1015007,5,1000,1200
10742,1015007,2,1030,1200
10742,1015007,4,1030,1200
10743,1015011,4,1500,1700
10743,1015011,5,1700,1800
10744,1015011,4,1700,1800
10744,1015011,5,1500,1700
10745,1015011,3,1500,1700
10745,1015011,5,1300,1400
10746,1015011,3,1700,1800
10746,1015011,5,1400,1600
10747,1015011,4,1000,1200
10747,1015011,5,1100,1200
10748,1015007,4,1600,1800
10748,1015007,5,1200,1300
10749,1015007,1,1500,1700
10749,1015007,5,1000,1100
10751,1015010,1,1500,1700
10751,1015010,2,1100,1200
10752,1015008,3,1330,1500
10752,1015008,4,1330,1500
10753,1015007,3,1700,1800
10753,1015007,5,1600,1800
10754,1015007,5,1400,1600
10754,1015007,5,1600,1800
10755,1015007,1,900,1100
10755,1015007,3,1100,1200
10756,1015010,1,1100,1200
10756,1015012,3,900,1100
10757,1015011,1,1330,1500
10757,1015011,2,1330,1500
10758,1015010,4,1000,1200
10758,1015010,5,1100,1200
10760,1015010,2,1500,1700
10760,1015010,4,1500,1600
10761,1015007,3,1400,1500
10761,1015007,4,1400,1600
10762,1015011,4,1600,1800
10762,1015011,5,1000,1100
10763,1012014,1,1700,1800
10763,1012014,4,1000,1200
10764,1015013,1,1000,1200
10764,1015013,5,1600,1700
10765,1012014,3,1630,1800
10765,1012014,5,1030,1200
10766,1015014,2,1330,1500
10766,1015013,4,1330,1500
10767,1015013,3,1500,1630
10767,1015013,5,900,1030
10768,1015013,1,1500,1630
10768,1015014,4,1500,1630
10770,1015014,5,1100,1200
10771,1015013,1,1330,1500
10771,1015013,3,1030,1200
10772,1015013,2,1030,1200
10772,1015013,4,1030,1200
10773,1015014,2,900,1030
10773,1015014,4,900,1030
10774,1015013,2,1500,1630
10774,1015013,3,1500,1630
10775,1015014,2,1330,1500
10775,1015014,4,1330,1500
10777,1015013,1,900,1030
10777,1015013,3,900,1030
10778,1015013,1,1030,1200
10778,1015013,3,1030,1200
10779,1015014,1,1500,1630
10779,1015014,5,1330,1500
10780,1015013,2,1030,1200
10780,1015013,4,1030,1200
10781,1015014,1,1200,1330
10781,1015014,4,1200,1330
10783,1015013,1,1630,1800
10783,1015013,5,1500,1630
10784,1015013,2,1500,1630
10784,1015013,4,1500,1630
10785,1015014,2,1200,1330
10785,1015014,3,1200,1330
10786,1015014,2,1630,1800
10786,1015014,3,1630,1800
10787,1015016,5,800,1000
10787,1015016,5,1100,1200
10788,1015017,3,1330,1500
10788,1015017,4,1630,1800
10789,1015016,1,1500,1700
10789,1015016,1,1800,1900
10790,1015018,2,1330,1500
10790,1015018,4,1330,1500
10791,1015016,1,1030,1200
10791,1015016,3,1030,1200
10792,1015016,1,900,1000
10792,1015016,5,1000,1200
10793,1015017,2,1030,1200
10793,1015017,3,900,1030
10794,1015016,2,900,1030
10794,1015016,4,1030,1200
10795,1015017,1,1700,1800
10795,1015017,3,1500,1700
10797,1015016,1,1330,1500
10797,1015016,4,1330,1500
10798,1015016,1,1500,1700
10798,1015016,3,1700,1800
10799,1015016,2,1500,1630
10799,1015016,3,1500,1630
10800,1015011,4,1500,1700
10800,1015011,4,1800,1900
10801,1015017,2,1330,1500
10801,1015017,3,1330,1500
10803,1015017,2,1000,1200
10803,1015017,3,1100,1200
10804,1015017,2,1200,1330
10804,1015017,4,1030,1200
10805,1015010,3,900,1000
10805,1015010,3,1100,1300
10806,1015008,2,1500,1630
10806,1015008,4,1500,1630
10807,1015008,1,1200,1330
10807,1015006,3,1200,1330
10808,1015008,4,1500,1700
10808,1015008,4,1800,1900
10809,1015008,1,900,1030
10809,1015008,2,900,1030
10810,1015008,1,1500,1700
10810,1015008,2,1700,1800
10811,1015008,1,1330,1500
10811,1015008,2,1330,1500
10812,1015006,1,1700,1800
10812,1015006,2,1500,1700
10813,1015008,1,1030,1200
10813,1015006,3,1330,1500
10815,1015006,1,1030,1200
10815,1015006,3,900,1030
10816,1015009,4,800,1400
10817,1015009,4,800,1400
10818,1015006,3,1500,1700
10818,1015006,3,1800,1900
10819,1015006,4,1400,1600
10819,1015006,4,1700,1800
10820,1015008,1,1500,1630
10820,1015008,2,1500,1630
10821,1015008,2,1330,1500
10821,1015008,3,1030,1200
10823,1003001,2,900,1000
10823,1003001,3,1000,1200
10824,1003001,2,1000,1200
10824,1003001,3,800,900
10826,1003001,1,1630,1800
10826,1003001,3,1200,1330
10827,1003001,1,1030,1200
10827,1003001,4,1330,1500
10828,1003001,1,1200,1330
10828,1003001,3,1030,1200
10829,1003001,1,1500,1630
10829,1003001,4,1630,1800
10830,1003001,1,900,1030
10830,1003001,4,1500,1630
10831,1003001,2,1630,1800
10831,1003001,4,1200,1330
10832,1003001,2,1500,1630
10832,1003001,4,900,1030
10833,1003001,2,1030,1200
10833,1003001,5,1330,1500
10834,1003001,2,1330,1500
10834,1003001,4,1030,1200
10835,1003002,2,900,1030
10835,1003002,5,1500,1630
10836,1003024,3,1500,1630
10836,1003024,5,900,1030
10837,1003002,1,1630,1800
10837,1003002,3,1200,1330
10838,1003002,1,1030,1200
10838,1003002,4,1330,1500
10839,1024006,1,1200,1330
10839,1024006,3,1030,1200
10840,1024014,1,1500,1630
10840,1024014,4,1630,1800
10841,1024017,2,900,1030
10841,1024017,4,1630,1800
10843,1024005,1,1630,1800
10843,1024005,3,1330,1500
10844,1024015,2,1630,1800
10844,1024015,4,1200,1330
10845,1024013,2,1100,1300
10845,1024025,5,1300,1500
10846,1024006,2,1100,1300
10846,1024015,4,1400,1600
10847,1024017,2,1100,1300
10847,1024017,4,1400,1600
10849,1024017,1,1630,1800
10849,1024017,3,900,1030
10850,1025010,3,900,1030
10850,1025010,5,1030,1200
10851,1024005,2,1500,1630
10851,1024005,3,1030,1200
10852,1024015,1,1200,1330
10852,1024015,3,1030,1200
10853,1024014,3,1330,1500
10853,1024014,5,1030,1200
10854,1024014,3,1330,1500
10854,1024014,5,1030,1200
10855,1024013,2,900,1030
10855,1024013,4,1030,1200
10856,1024006,2,1330,1500
10856,1024006,4,1500,1630
10857,1024012,2,1500,1630
10857,1024014,4,1330,1500
10858,1024015,2,1500,1630
10858,1024015,5,1030,1200
10859,1024013,2,1500,1630
10859,1024026,5,1030,1200
10860,1024005,2,900,1100
10860,1024005,4,1600,1800
10861,1024006,2,900,1100
10861,1024006,4,1600,1800
10862,1024025,2,900,1100
10862,1024013,4,1600,1800
10863,1024017,2,1300,1500
10863,1024017,4,1000,1200
10864,1024007,2,1300,1500
10864,1024007,4,1000,1200
10865,1024007,2,1300,1500
10865,1024007,4,1000,1200
10866,1024005,1,1400,1600
10866,1024005,3,1600,1800
10867,1024013,1,1600,1800
10867,1024006,3,1400,1600
10868,1024017,1,900,1100
10868,1024026,4,1400,1600
10869,1024013,1,900,1100
10869,1024013,4,1400,1600
10870,1024005,1,900,1100
10870,1024005,4,1400,1600
10871,1024015,1,1100,1300
10871,1024015,3,900,1100
10872,1024015,1,1100,1300
10872,1024015,3,1100,1300
10873,1024005,1,1100,1300
10873,1024013,3,1100,1300
10875,1024015,2,1500,1630
10875,1024015,5,1330,1500
10876,1024005,2,1500,1630
10876,1024005,5,1330,1500
10877,1024006,2,1300,1500
10877,1024006,4,1000,1200
10878,1024015,2,1300,1500
10878,1024013,4,1000,1200
10879,1024006,1,1400,1600
10879,1024006,3,1400,1600
10880,1024005,1,1400,1600
10880,1024005,3,1400,1600
10881,1024017,1,1000,1200
10881,1024013,3,1600,1800
10882,1024017,1,1600,1800
10882,1024015,3,900,1100
10883,1024013,2,1000,1200
10883,1024015,4,1500,1700
10885,1024013,1,1330,1500
10885,1024013,3,1500,1630
10886,1024006,1,1630,1800
10886,1024017,3,1630,1800
10887,1024006,2,1330,1500
10887,1024006,5,1030,1200
10888,1024014,2,1030,1200
10888,1024014,4,1500,1630
10889,1003015,3,1000,1200
10889,1003015,5,1300,1500
10890,1003016,2,1500,1630
10890,1003016,4,900,1030
10891,1003015,1,900,1030
10891,1003015,4,1500,1630
10892,1003015,1,900,1030
10892,1003015,4,1500,1630
10895,1003015,1,1630,1800
10895,1003015,3,1200,1330
10896,1003015,1,1330,1500
10896,1003015,3,900,1030
10897,1003015,1,1030,1200
10897,1003015,4,1330,1500
10898,1003015,1,1200,1330
10898,1003015,3,1030,1200
10899,1003014,1,1500,1630
10899,1003014,4,1630,1800
10900,1003015,2,1630,1800
10900,1003015,4,1200,1330
10901,1003015,2,1500,1630
10901,1003015,4,900,1030
10902,1003015,2,1030,1200
10902,1003015,5,1330,1500
10903,1003015,2,1330,1500
10903,1003015,4,1030,1200
10904,1003016,2,900,1030
10904,1003016,5,1500,1630
10905,1003023,3,1500,1630
10905,1003023,5,900,1030
10906,1003016,2,1630,1800
10906,1003016,4,1200,1330
10907,1003016,2,1500,1630
10907,1003016,4,900,1030
10908,1025013,2,1030,1200
10908,1025014,5,1330,1500
10909,1025016,3,1500,1630
10909,1025013,5,900,1030
10910,1025014,1,1000,1200
10911,1025016,1,1000,1200
10912,1025013,1,1000,1200
10913,1025014,1,1400,1600
10914,1025016,1,1400,1600
10915,1025013,1,1400,1600
10916,1025014,3,1000,1200
10917,1025016,3,1000,1200
10918,1025013,3,1000,1200
10919,1025014,3,1500,1700
10920,1025016,3,1500,1700
10921,1025013,3,1500,1700
10922,1025014,3,1300,1500
10923,1025014,5,1000,1200
10924,1025027,5,1000,1200
10925,1025027,5,1400,1600
10926,1025027,5,1400,1600
10927,1025027,3,1300,1500
10929,1025013,1,900,1030
10929,1025014,3,1030,1200
10930,1025013,1,1030,1200
10930,1025014,3,900,1030
10931,1008001,2,1000,1200
10932,1008002,2,1000,1200
10933,1008001,4,1400,1600
10934,1008002,4,1400,1600
10935,1025027,2,1000,1200
10936,1025028,2,1000,1200
10937,1025031,4,1400,1600
10938,1025031,4,1400,1600
10939,1009033,5,1300,1500
10940,1009033,5,1300,1500
10943,1025033,2,900,1100
10943,1025033,4,1300,1400
10944,1025033,2,900,1030
10944,1025033,4,1030,1200
10945,1025027,2,900,1030
10945,1025027,4,1030,1200
10946,1025027,2,1030,1200
10946,1025027,4,900,1030
10947,1025026,2,900,1030
10947,1025026,5,1030,1200
10948,1025026,2,1500,1630
10948,1025026,5,900,1030
10949,1025026,5,1300,1500
10950,1025026,5,1500,1700
10951,1025026,1,1030,1200
10951,1025026,3,1500,1630
10952,1025026,1,1500,1630
10952,1025026,3,1030,1200
10953,1025028,1,900,1030
10953,1025028,3,1330,1500
10954,1025028,1,1330,1500
10954,1025028,3,900,1030
10955,1025027,1,1030,1200
10955,1025027,3,1500,1630
10956,1025015,1,1500,1630
10956,1025015,3,1030,1200
10957,1025015,1,1630,1800
10957,1025015,3,1630,1800
10958,1025027,2,900,1300
10959,1025027,2,1400,1800
10960,1025027,4,900,1300
10961,1025027,4,1400,1800
10963,1025026,2,1330,1500
10963,1025028,4,900,1030
10964,1025028,1,1330,1500
10964,1025037,3,1500,1630
10965,1025037,2,1700,1900
10966,1025026,1,1630,1800
10966,1025037,3,1330,1500
10967,1025037,1,1000,1200
10967,1025028,3,1700,1900
10968,1025028,4,1600,1700
10969,1025028,1,1500,1630
10969,1025028,3,900,1030
10970,1025036,2,1030,1200
10970,1025036,4,1330,1500
10971,1025026,2,1500,1630
10971,1025026,4,1030,1200
10972,1025026,5,900,1300
10973,1025026,5,1400,1800
10975,1025028,2,1330,1500
10975,1025026,4,900,1030
10976,1025027,2,1500,1630
10976,1025032,4,1330,1500
10977,1025032,1,1330,1500
10977,1025030,4,1030,1200
10978,1025030,5,1500,1900
10980,1025032,1,1330,1500
10980,1025032,3,900,1030
10984,1025030,1,1400,1600
10984,1025030,5,1100,1200
10985,1025031,1,1000,1200
10985,1025031,3,1400,1500
10986,1025031,2,1500,1700
10986,1025031,3,900,1000
10989,1025032,1,1000,1200
10989,1025029,2,1600,1800
10990,1025031,2,1400,1600
10990,1025031,4,1000,1200
10991,1025031,1,1600,1800
10991,1025031,2,1000,1200
10992,1025030,3,1000,1200
10992,1025030,5,1000,1200
10993,1025029,1,1400,1600
10993,1025029,3,1600,1800
10994,1025029,1,1000,1200
10994,1025029,3,1500,1600
10995,1025029,2,1600,1800
10995,1025029,3,1000,1200
10996,1025030,1,1400,1600
10996,1025030,3,1600,1800
10997,1025029,2,1500,1600
10997,1025029,4,1000,1200
10998,1025029,3,1000,1100
10998,1025029,4,1300,1500
10999,1025029,1,1000,1200
10999,1003024,4,900,1000
11000,1003024,1,1700,1800
11000,1003002,3,1400,1600
11001,1003002,4,1500,1800
11003,1003024,1,1330,1500
11003,1003024,3,900,1030
11004,1003024,1,1030,1200
11004,1003024,4,1330,1500
11005,1003024,1,1500,1630
11005,1003024,4,1630,1800
11006,1003016,2,1500,1630
11006,1003016,4,900,1030
11007,1012013,2,1330,1500
11007,1012013,4,1030,1200
11008,1012001,1,1330,1500
11008,1012001,3,900,1030
11009,1003015,3,1330,1500
11009,1003015,5,1200,1330
11010,1003016,3,1500,1630
11010,1003016,5,900,1030
11011,1012003,3,1630,1800
11011,1012003,5,1030,1200
11012,1025024,3,1630,1800
11012,1025023,5,1030,1200
11013,1025024,2,1200,1330
11013,1025023,5,1630,1800
11014,1025024,1,1400,1600
11015,1025023,1,1400,1600
11016,1025024,5,1400,1600
11017,1025023,5,1400,1600
11018,1025024,2,1500,1700
11019,1025033,2,1500,1700
11020,1025033,3,1500,1700
11021,1025033,3,1500,1700
11022,1025033,2,1000,1200
11023,1008001,1,1500,1630
11023,1008002,3,1630,1800
11024,1008001,1,1630,1800
11024,1008002,3,1500,1630
11025,1017001,1,1000,1200
11026,1017002,1,1000,1200
11027,1008001,3,1000,1200
11028,1008002,3,1000,1200
11029,1008001,5,1400,1600
11030,1008001,5,1400,1600
11031,1008001,1,1600,1800
11032,1025034,1,1600,1800
11033,1025034,2,1300,1500
11034,1025034,3,1500,1700
11035,1025034,5,1000,1200
11036,1025006,1,1330,1500
11036,1025006,4,1630,1800
11037,1009035,2,1500,1630
11037,1009022,4,1030,1200
11039,1025025,2,1030,1200
11039,1025025,5,1330,1500
11040,1025025,3,1330,1500
11040,1025025,5,1030,1200
11041,1025033,2,900,1030
11041,1025033,4,1030,1200
11042,1025033,2,1030,1200
11042,1025033,4,900,1030
11043,1025033,2,1330,1500
11043,1025033,5,900,1030
11044,1025033,1,1330,1500
11044,1025033,3,900,1030
11045,1025025,1,1030,1200
11045,1025025,4,1200,1330
11046,1025025,1,900,1030
11046,1025025,4,1500,1630
11047,1025011,3,1030,1200
11047,1025011,5,1330,1500
11048,1025011,3,1330,1500
11048,1025011,5,1030,1200
11049,1025011,1,1500,1600
11049,1025011,1,1600,2000
11050,1025011,2,1500,1600
11050,1025011,2,1600,2000
11051,1025035,3,1500,1600
11051,1025035,3,1600,2000
11052,1025035,5,1500,1600
11052,1025035,5,1600,2000
11054,1025035,2,1330,1500
11054,1025035,5,900,1030
11055,1025035,2,900,1030
11055,1025035,4,1030,1200
11056,1025035,2,1030,1200
11056,1025035,4,900,1030
11057,1025035,1,900,1030
11057,1025035,3,1200,1330
11058,1025035,1,1030,1200
11058,1025035,4,1500,1630
11059,1025035,3,900,1030
11059,1025035,5,1330,1500
11060,1025012,3,1330,1500
11060,1025012,5,1030,1200
11061,1025012,1,1330,1500
11061,1025012,3,1030,1200
11062,1025012,1,1500,1600
11062,1025012,1,1600,2000
11063,1025012,2,1500,1600
11063,1025012,2,1600,2000
11064,1025033,3,1500,1600
11064,1025033,3,1600,2000
11065,1025035,5,1500,1600
11065,1025035,5,1600,2000
11069,1025034,2,1500,1630
11069,1012022,4,1330,1500
11070,1012022,3,1500,1600
11070,1012001,3,1600,1700
11071,1012001,4,1800,2200
11072,1012001,2,1330,1500
11072,1012001,4,1030,1200
11074,1025010,1,1500,1630
11074,1025010,4,1630,1800
11075,1025002,1,900,1030
11075,1025001,4,1500,1630
11077,1025010,3,1500,1630
11077,1025010,5,1500,1630
11078,1025002,1,1500,1700
11079,1025001,1,1500,1700
11080,1025005,2,1030,1200
11080,1025005,4,1030,1200
11081,1025010,4,1300,1600
11082,1025010,4,1300,1600
11084,1025004,1,900,1030
11084,1025004,5,1030,1200
11085,1025005,2,900,1030
11085,1025002,4,1500,1630
11086,1025010,1,1330,1500
11086,1025010,4,1030,1200
11087,1025002,2,1300,1500
11087,1025003,3,1300,1500
11088,1025003,1,1030,1200
11088,1025004,4,1330,1500
11090,1025004,5,1500,1800
11091,1025002,1,1630,1800
11091,1025003,3,1030,1200
11093,1025003,2,1000,1200
11093,1025005,3,1300,1500
11094,1025005,5,900,1200
11095,1025004,1,1330,1500
11095,1025004,4,1030,1200
11096,1025004,2,1500,1700
11096,1025004,3,1800,2000
11098,1025003,1,1600,1800
11098,1025003,3,1000,1200
11100,1025003,3,1630,1800
11100,1025003,5,1330,1500
11101,1025002,2,1330,1500
11101,1024016,4,900,1030
11102,1024016,3,1500,1630
11102,1024002,4,1500,1630
11103,1024002,5,1800,2200
11108,1024003,5,1100,1200
11108,1024032,5,1200,1400
11109,1024030,4,1500,1600
11109,1024030,4,1600,1800
11110,1024032,1,1000,1200
11110,1024018,2,900,1100
11111,1024003,3,1200,1400
11111,1024032,4,1400,1600
11112,1024032,3,1600,1800
11113,1024018,5,1100,1300
11115,1024003,5,1400,1800
11116,1024003,1,1500,1700
11116,1024004,3,1400,1600
11117,1024004,2,1400,1800
11118,1024030,3,1500,1600
11118,1024030,3,1600,1800
11119,1024004,1,1500,1600
11119,1024018,1,1600,1800
11120,1024001,1,900,1100
11120,1024001,4,900,1100
11121,1024004,2,1300,1500
11121,1024004,4,1200,1400
11122,1024030,1,1300,1400
11122,1024031,1,1400,1500
11123,1024031,3,900,1000
11123,1024031,3,1000,1200
11125,1024018,4,1200,1400
11125,1024018,5,1600,1800
11126,1024003,2,900,1100
11126,1024003,5,1100,1300
11127,1024032,2,1200,1400
11127,1024032,3,1200,1400
11128,1024018,1,1200,1300
11128,1024018,1,1300,1500
11129,1024018,5,1300,1400
11129,1024003,5,1400,1600
11130,1024032,4,1400,1600
11132,1024001,5,1300,1400
11132,1024001,5,1400,1600
11133,1024032,1,1500,1700
11134,1024030,5,900,1300
11135,1024030,1,1000,1100
11135,1024030,1,1100,1300
11136,1024030,4,1600,1800
11137,1024030,5,1100,1300
11138,1024030,3,1200,1400
11138,1024030,4,1400,1600
11139,1024004,2,1400,1600
11140,1024016,1,1600,1800
11142,1024003,5,900,1100
11143,1024032,2,1200,1400
11143,1024032,3,1600,1800
11144,1024002,5,1600,1800
11145,1024002,4,1100,1300
11146,1024032,1,1200,1300
11146,1024031,1,1300,1500
11147,1024003,1,1500,1600
11147,1024003,1,1600,1800
11148,1024031,4,1300,1500
11150,1024032,1,1000,1200
11151,1024031,2,1100,1200
11151,1024031,2,1200,1400
11152,1024003,1,1300,1500
11152,1024003,3,1100,1300
11153,1024001,2,900,1100
11153,1024016,5,1100,1300
11154,1024016,3,1300,1400
11154,1024030,3,1400,1500
11154,1024030,3,1500,1600
11155,1024004,4,1200,1300
11155,1024003,4,1300,1500
11156,1024004,2,1600,1800
11157,1024004,4,1600,1800
11158,1024003,5,1500,1700
11160,1024004,3,1000,1200
11160,1024003,4,1000,1200
11161,1024030,2,1600,1800
11162,1024030,2,1400,1600
11163,1024031,5,1300,1500
11164,1024030,4,1600,1800
11165,1024032,2,900,1000
11165,1024016,2,1000,1200
11166,1024016,3,1400,1800
11167,1024003,1,1400,1600
11167,1024004,5,1600,1800
11168,1024018,3,1030,1200
11168,1024030,4,900,1030
11169,1024030,5,1000,1200
11170,1024001,4,1600,1800
11171,1024031,1,1200,1400
11173,1024031,1,900,1100
11173,1024018,4,900,1100
11174,1024031,5,1600,1800
11175,1024030,2,1400,1800
11176,1024031,5,1400,1600
11177,1024031,2,1000,1200
11179,1024032,2,1200,1400
11180,1024030,1,1100,1300
11181,1024031,4,1100,1500
11182,1024018,1,1300,1500
11182,1024032,3,1100,1300
11183,1024032,4,1200,1400
11183,1024003,5,1600,1800
11184,1024016,3,1400,1800
11185,1024016,2,1100,1200
11185,1024016,2,1200,1400
11186,1024016,5,1200,1400
11187,1024031,3,900,1000
11187,1024004,3,930,1030
11187,1024031,4,1030,1200
11188,1024030,1,1100,1200
11188,1024016,1,1200,1300
11189,1024016,1,900,1100
11190,1024018,5,900,1100
11191,1024016,5,1400,1600
11192,1024016,1,1500,1600
11192,1024003,1,1600,1800
11194,1024031,1,1000,1200
11195,1024003,1,1300,1500
11195,1024016,3,1300,1500
11196,1024016,4,900,1000
11196,1024012,4,1500,1800
11197,1024012,4,1300,1500
11198,1024012,3,1500,1600
11198,1024012,3,1600,1800
11199,1024012,2,1300,1400
11199,1024012,5,900,1100
11201,1999014,2,1100,1200
11201,1999014,3,1000,1200
11202,1999013,1,900,1100
11202,1999011,3,900,1000
11205,1999011,2,1400,1600
11205,1999013,4,1400,1600
11206,1999013,3,1300,1500
11207,1024012,2,1400,1600
11207,1024012,4,1400,1600
11208,1026001,1,1000,1200
11208,1024011,4,1000,1200
11209,1024011,2,900,1100
11209,1024011,3,1500,1600
11214,1024011,3,1400,1600
11215,1024012,3,900,1100
11215,1024012,5,900,1100
11216,1024011,2,1400,1500
11216,1024011,4,1100,1300
11217,1024011,1,1300,1500
11217,1024011,5,1100,1200
11218,1026003,3,1100,1200
11218,1026003,4,900,1100
11219,1024011,1,1500,1600
11219,1024011,2,900,1100
11220,1024002,1,900,1100
11220,1024012,5,1300,1500
11221,1024012,2,1100,1300
11221,1024011,4,1400,1500
11222,1024011,5,1600,2000
11223,1024012,3,800,900
11223,1024011,4,900,1100
11224,1024012,1,1300,1500
11224,1026001,5,1100,1200
11225,1026001,3,1300,1500
11226,1999005,1,900,1100
11226,1999005,4,1100,1200
11227,1024026,2,900,1100
11227,1024026,5,900,1100
11228,1024026,2,1400,1600
11228,1024026,4,1400,1600
11230,1024027,1,1200,1330
11230,1024027,3,1030,1200
11231,1024029,2,1630,1800
11231,1024029,3,1630,1800
11232,1024026,2,1030,1200
11232,1024026,5,1330,1500
11233,1024025,1,1000,1100
11233,1024025,5,1000,1200
11234,1024029,2,1000,1200
11235,1024029,5,1600,1800
11237,1024026,1,1200,1330
11237,1024026,3,1030,1200
11238,1024028,2,1400,1500
11238,1024028,2,1600,1800
11239,1024026,1,1000,1200
11240,1024027,5,1400,1600
11241,1024025,4,900,1000
11241,1024025,4,1400,1600
11242,1024025,1,1400,1600
11242,1024025,3,1100,1200
11243,1024025,2,1000,1200
11244,1024025,4,1000,1200
11246,1024026,1,1600,1700
11246,1024026,3,1500,1700
11247,1024028,1,1500,1600
11247,1024028,5,1500,1700
11248,1024028,2,1300,1400
11248,1024028,4,1000,1200
11249,1024027,1,1400,1500
11249,1024027,2,1500,1700
11250,1024026,1,1300,1400
11250,1024026,3,1300,1500
